season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20032004,871,PHX,2004-02-16,3,0 days 00:18:53.000000000,,0 days 00:19:36.000000000,,0 days 00:00:43.000000000,
20032004,522,WSH,2003-12-27,3,0 days 00:18:56.000000000,,0 days 00:19:20.000000000,,0 days 00:00:24.000000000,
20032004,1147,BOS,2004-03-25,3,0 days 00:18:02.000000000,,0 days 00:18:17.000000000,,0 days 00:00:15.000000000,
20032004,471,PHX,2003-12-18,3,0 days 00:18:44.000000000,0 days 00:18:50.000000000,,0 days 00:00:06.000000000,,
20032004,164,ANA,2003-11-02,3,0 days 00:18:16.000000000,,,,,0 days 00:01:44.000000000
20032004,534,EDM,2003-12-28,3,0 days 00:19:34.000000000,,,,,0 days 00:00:26.000000000
20032004,830,ATL,2004-02-10,3,0 days 00:19:33.000000000,,0 days 00:19:56.000000000,,0 days 00:00:23.000000000,
20032004,1106,MIN,2004-03-19,3,0 days 00:19:10.000000000,,0 days 00:19:59.000000000,,0 days 00:00:49.000000000,
20032004,10,ANA,2003-10-09,3,0 days 00:18:40.000000000,,,,,0 days 00:01:20.000000000
20032004,518,NSH,2003-12-26,3,0 days 00:19:48.000000000,,,,,0 days 00:00:12.000000000
20032004,1192,CBJ,2004-03-31,3,0 days 00:18:42.000000000,,,,,0 days 00:01:18.000000000
20032004,1038,S.J,2004-03-09,3,0 days 00:18:49.000000000,,,,,0 days 00:01:11.000000000
20032004,774,S.J,2004-01-30,3,0 days 00:19:29.000000000,,0 days 00:19:59.000000000,,0 days 00:00:30.000000000,
20032004,261,CHI,2003-11-18,3,0 days 00:17:51.000000000,,0 days 00:18:35.000000000,,0 days 00:00:44.000000000,
20032004,47,N.J,2003-10-16,3,0 days 00:18:48.000000000,0 days 00:19:58.000000000,,0 days 00:01:10.000000000,,
20032004,959,ANA,2004-02-28,3,0 days 00:18:59.000000000,,,,,0 days 00:01:01.000000000
20032004,723,CAR,2004-01-23,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20032004,689,CHI,2004-01-18,3,0 days 00:19:22.000000000,,,,,0 days 00:00:38.000000000
20032004,373,CBJ,2003-12-04,3,0 days 00:19:12.000000000,0 days 00:19:39.000000000,,0 days 00:00:27.000000000,,
20032004,1203,STL,2004-04-01,3,0 days 00:19:35.000000000,,,,,0 days 00:00:25.000000000
20032004,51,BUF,2003-10-16,3,0 days 00:17:11.000000000,,0 days 00:18:44.000000000,,0 days 00:01:33.000000000,
20032004,735,STL,2004-01-24,3,0 days 00:19:13.000000000,,,,,0 days 00:00:47.000000000
20032004,1215,NSH,2004-04-03,3,0 days 00:18:28.000000000,,0 days 00:18:41.000000000,,0 days 00:00:13.000000000,
20032004,1215,NSH,2004-04-03,3,0 days 00:18:53.000000000,,0 days 00:19:10.000000000,,0 days 00:00:17.000000000,
20032004,1184,L.A,2004-03-29,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20032004,298,NSH,2003-11-22,3,0 days 00:18:52.000000000,,,,,0 days 00:01:08.000000000
20032004,762,CAR,2004-01-29,3,0 days 00:18:33.000000000,,0 days 00:19:03.000000000,,0 days 00:00:30.000000000,
20032004,277,MTL,2003-11-20,3,0 days 00:19:12.000000000,,,,,0 days 00:00:48.000000000
20032004,505,CBJ,2003-12-23,3,0 days 00:19:08.000000000,,,,,0 days 00:00:52.000000000
20032004,155,STL,2003-11-01,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20032004,1160,L.A,2004-03-26,3,0 days 00:17:33.000000000,,,,,0 days 00:02:27.000000000
20032004,293,DAL,2003-11-22,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20032004,769,CHI,2004-01-29,3,0 days 00:15:58.000000000,,0 days 00:17:17.000000000,,0 days 00:01:19.000000000,
20032004,786,STL,2004-01-31,3,0 days 00:18:10.000000000,,0 days 00:19:34.000000000,,0 days 00:01:24.000000000,
20032004,102,WSH,2003-10-25,3,0 days 00:18:38.000000000,,0 days 00:19:30.000000000,,0 days 00:00:52.000000000,
20032004,417,BOS,2003-12-11,3,0 days 00:18:23.000000000,,0 days 00:18:36.000000000,,0 days 00:00:13.000000000,
20032004,417,BOS,2003-12-11,3,0 days 00:19:06.000000000,0 days 00:19:52.000000000,,0 days 00:00:46.000000000,,
20032004,944,TOR,2004-02-26,3,0 days 00:19:34.000000000,,,,,0 days 00:00:26.000000000
20032004,694,MIN,2004-01-19,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20032004,544,COL,2003-12-29,3,0 days 00:19:18.000000000,,,,,0 days 00:00:42.000000000
20032004,1121,CGY,2004-03-20,3,0 days 00:19:12.000000000,,0 days 00:19:57.000000000,,0 days 00:00:45.000000000,
20032004,952,BUF,2004-02-27,3,0 days 00:18:23.000000000,,,,,0 days 00:01:37.000000000
20032004,1064,WSH,2004-03-13,3,0 days 00:18:25.000000000,,0 days 00:19:05.000000000,,0 days 00:00:40.000000000,
20032004,682,EDM,2004-01-17,3,0 days 00:18:04.000000000,0 days 00:19:51.000000000,,0 days 00:01:47.000000000,,
20032004,728,BUF,2004-01-24,3,0 days 00:19:35.000000000,,,,,0 days 00:00:25.000000000
20032004,1208,ATL,2004-04-02,3,0 days 00:18:37.000000000,,0 days 00:19:12.000000000,,0 days 00:00:35.000000000,
20032004,1208,ATL,2004-04-02,3,0 days 00:19:31.000000000,0 days 00:19:54.000000000,,0 days 00:00:23.000000000,,
20032004,840,NYR,2004-02-12,3,0 days 00:19:03.000000000,,,,,0 days 00:00:57.000000000
20032004,1176,PHX,2004-03-28,3,0 days 00:18:08.000000000,,,,,0 days 00:01:52.000000000
20032004,513,T.B,2003-12-26,3,0 days 00:19:20.000000000,,0 days 00:19:52.000000000,,0 days 00:00:32.000000000,
20032004,1033,ATL,2004-03-09,3,0 days 00:18:54.000000000,,0 days 00:19:51.000000000,,0 days 00:00:57.000000000,
20032004,1199,L.A,2004-03-31,3,0 days 00:17:27.000000000,,0 days 00:17:56.000000000,,0 days 00:00:29.000000000,
20032004,790,PIT,2004-02-01,3,0 days 00:18:53.000000000,,0 days 00:19:00.000000000,,0 days 00:00:07.000000000,
20032004,790,PIT,2004-02-01,3,0 days 00:19:22.000000000,,0 days 00:19:36.000000000,,0 days 00:00:14.000000000,
20032004,991,CBJ,2004-03-03,3,0 days 00:19:37.000000000,,,,,0 days 00:00:23.000000000
20032004,60,DET,2003-10-18,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20032004,138,OTT,2003-10-30,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20032004,568,FLA,2004-01-02,3,0 days 00:18:49.000000000,,,,,0 days 00:01:11.000000000
20032004,1224,WSH,2004-04-04,3,0 days 00:18:38.000000000,,,,,0 days 00:01:22.000000000
20032004,211,WSH,2003-11-10,3,0 days 00:19:35.000000000,,,,,0 days 00:00:25.000000000
20032004,354,ATL,2003-12-01,3,0 days 00:19:23.000000000,,,,,0 days 00:00:37.000000000
20032004,180,WSH,2003-11-06,3,0 days 00:18:48.000000000,,,,,0 days 00:01:12.000000000
20032004,246,CAR,2003-11-15,3,0 days 00:19:00.000000000,,,,,0 days 00:01:00.000000000
20032004,616,CGY,2004-01-08,3,0 days 00:19:14.000000000,,0 days 00:19:34.000000000,,0 days 00:00:20.000000000,
20032004,303,BUF,2003-11-24,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20032004,753,EDM,2004-01-27,3,0 days 00:19:27.000000000,,,,,0 days 00:00:33.000000000
20032004,895,ATL,2004-02-19,3,0 days 00:19:13.000000000,0 days 00:19:49.000000000,,0 days 00:00:36.000000000,,
20032004,483,T.B,2003-12-20,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20032004,179,DAL,2003-11-06,3,0 days 00:19:27.000000000,,0 days 00:19:54.000000000,,0 days 00:00:27.000000000,
20032004,529,PHX,2003-12-27,3,0 days 00:18:20.000000000,,,,,0 days 00:01:40.000000000
20032004,600,NSH,2004-01-06,3,0 days 00:19:21.000000000,,,,,0 days 00:00:39.000000000
20032004,745,FLA,2004-01-26,3,0 days 00:19:08.000000000,,0 days 00:19:54.000000000,,0 days 00:00:46.000000000,
20032004,76,ATL,2003-10-21,3,0 days 00:18:27.000000000,0 days 00:18:38.000000000,,0 days 00:00:11.000000000,,
20032004,987,NSH,2004-03-03,3,0 days 00:17:46.000000000,,0 days 00:19:49.000000000,,0 days 00:02:03.000000000,
20032004,657,WSH,2004-01-14,3,0 days 00:18:17.000000000,0 days 00:19:00.000000000,,0 days 00:00:43.000000000,,
20032004,657,WSH,2004-01-14,3,0 days 00:19:25.000000000,0 days 00:19:59.000000000,,0 days 00:00:34.000000000,,
20032004,342,T.B,2003-11-29,3,0 days 00:18:27.000000000,,,,,0 days 00:01:33.000000000
20032004,765,N.J,2004-01-29,3,0 days 00:18:25.000000000,,0 days 00:18:58.000000000,,0 days 00:00:33.000000000,
20032004,335,N.J,2003-11-28,3,0 days 00:18:46.000000000,,,,,0 days 00:01:14.000000000
20032004,270,STL,2003-11-19,3,0 days 00:19:03.000000000,,,,,0 days 00:00:57.000000000
20032004,509,EDM,2003-12-23,3,0 days 00:18:31.000000000,,,,,0 days 00:01:29.000000000
20032004,1029,ANA,2004-03-08,3,0 days 00:17:52.000000000,,0 days 00:19:50.000000000,,0 days 00:01:58.000000000,
20032004,1183,CAR,2004-03-29,3,0 days 00:18:39.000000000,,0 days 00:19:16.000000000,,0 days 00:00:37.000000000,
20032004,732,ATL,2004-01-24,3,0 days 00:17:01.000000000,,,,,0 days 00:02:59.000000000
20032004,227,VAN,2003-11-13,3,0 days 00:19:34.000000000,0 days 00:19:52.000000000,,0 days 00:00:18.000000000,,
20032004,1212,S.J,2004-04-02,3,0 days 00:19:03.000000000,,0 days 00:19:35.000000000,,0 days 00:00:32.000000000,
20032004,1091,L.A,2004-03-16,3,0 days 00:19:30.000000000,,0 days 00:19:52.000000000,,0 days 00:00:22.000000000,
20032004,56,FLA,2003-10-18,3,0 days 00:19:18.000000000,,,,,0 days 00:00:42.000000000
20032004,948,CGY,2004-02-26,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20032004,661,BUF,2004-01-15,3,0 days 00:19:00.000000000,,,,,0 days 00:01:00.000000000
20032004,1204,CHI,2004-04-01,3,0 days 00:18:23.000000000,,,,,0 days 00:01:37.000000000
20032004,40,FLA,2003-10-15,3,0 days 00:16:00.000000000,0 days 00:16:30.000000000,,0 days 00:00:30.000000000,,
20032004,40,FLA,2003-10-15,3,0 days 00:19:27.000000000,,,,,0 days 00:00:33.000000000
20032004,1087,S.J,2004-03-16,3,0 days 00:18:55.000000000,0 days 00:19:26.000000000,,0 days 00:00:31.000000000,,
20032004,289,NYI,2003-11-22,3,0 days 00:18:48.000000000,0 days 00:19:19.000000000,,0 days 00:00:31.000000000,,
20032004,289,NYI,2003-11-22,3,0 days 00:19:26.000000000,,,,,0 days 00:00:34.000000000
20032004,909,MTL,2004-02-21,3,0 days 00:18:50.000000000,0 days 00:19:10.000000000,,0 days 00:00:20.000000000,,
20032004,909,MTL,2004-02-21,3,0 days 00:19:16.000000000,,,,,0 days 00:00:44.000000000
20032004,1195,COL,2004-03-31,3,0 days 00:18:40.000000000,0 days 00:18:51.000000000,,0 days 00:00:11.000000000,,
20032004,708,N.J,2004-01-21,3,0 days 00:18:57.000000000,,,,,0 days 00:01:03.000000000
20032004,7,CBJ,2003-10-09,3,0 days 00:19:19.000000000,,,,,0 days 00:00:41.000000000
20032004,421,DET,2003-12-11,3,0 days 00:18:21.000000000,0 days 00:18:52.000000000,,0 days 00:00:31.000000000,,
20032004,1044,BUF,2004-03-11,3,0 days 00:19:12.000000000,0 days 00:19:35.000000000,,0 days 00:00:23.000000000,,
20032004,1101,PHI,2004-03-18,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20032004,837,ATL,2004-02-11,3,0 days 00:18:11.000000000,,0 days 00:19:11.000000000,,0 days 00:01:00.000000000,
20032004,476,BUF,2003-12-19,3,0 days 00:17:45.000000000,,,,,0 days 00:02:15.000000000
20032004,860,FLA,2004-02-14,3,0 days 00:18:25.000000000,,,,,0 days 00:01:35.000000000
20032004,1156,CGY,2004-03-25,3,0 days 00:19:45.000000000,,,,,0 days 00:00:15.000000000
20032004,319,MIN,2003-11-26,3,0 days 00:18:57.000000000,,0 days 00:19:52.000000000,,0 days 00:00:55.000000000,
20032004,933,DET,2004-02-24,3,0 days 00:18:52.000000000,,0 days 00:19:26.000000000,,0 days 00:00:34.000000000,
20032004,460,VAN,2003-12-17,3,0 days 00:19:00.000000000,,,,,0 days 00:01:00.000000000
20032004,525,PIT,2003-12-27,3,0 days 00:18:09.000000000,,,,,0 days 00:01:51.000000000
20032004,1052,NYI,2004-03-11,3,0 days 00:19:04.000000000,,,,,0 days 00:00:56.000000000
20032004,95,L.A,2003-10-23,3,0 days 00:15:34.000000000,,0 days 00:16:48.000000000,,0 days 00:01:14.000000000,
20032004,964,WSH,2004-02-28,3,0 days 00:18:35.000000000,,0 days 00:19:49.000000000,,0 days 00:01:14.000000000,
20032004,1053,WSH,2004-03-12,3,0 days 00:19:18.000000000,,,,,0 days 00:00:42.000000000
20032004,436,WSH,2003-12-13,3,0 days 00:18:18.000000000,,,,,0 days 00:01:42.000000000
20032004,965,STL,2004-02-28,3,0 days 00:18:33.000000000,,,,,0 days 00:01:27.000000000
20032004,94,PHX,2003-10-23,3,0 days 00:19:05.000000000,,,,,0 days 00:00:55.000000000
20032004,820,CGY,2004-02-05,3,0 days 00:19:05.000000000,,,,,0 days 00:00:55.000000000
20032004,1116,COL,2004-03-20,3,0 days 00:18:11.000000000,,0 days 00:19:38.000000000,,0 days 00:01:27.000000000,
20032004,573,S.J,2004-01-02,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20032004,932,COL,2004-02-24,3,0 days 00:18:40.000000000,,0 days 00:19:10.000000000,,0 days 00:00:30.000000000,
20032004,461,COL,2003-12-17,3,0 days 00:18:44.000000000,,,,,0 days 00:01:16.000000000
20032004,1004,VAN,2004-03-05,3,0 days 00:18:18.000000000,,,,,0 days 00:01:42.000000000
20032004,524,CBJ,2003-12-27,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20032004,174,CGY,2003-11-04,3,0 days 00:19:57.000000000,,,,,0 days 00:00:03.000000000
20032004,1141,MIN,2004-03-24,3,0 days 00:15:54.000000000,,,,,0 days 00:04:06.000000000
20032004,877,DAL,2004-02-16,3,0 days 00:19:11.000000000,,0 days 00:19:26.000000000,,0 days 00:00:15.000000000,
20032004,877,DAL,2004-02-16,3,0 days 00:19:33.000000000,,,,,0 days 00:00:27.000000000
20032004,1012,NYI,2004-03-06,3,0 days 00:18:47.000000000,,0 days 00:19:54.000000000,,0 days 00:01:07.000000000,
20032004,477,COL,2003-12-19,3,0 days 00:19:16.000000000,,,,,0 days 00:00:44.000000000
20032004,924,TOR,2004-02-23,3,0 days 00:18:33.000000000,,,,,0 days 00:01:27.000000000
20032004,1157,ANA,2004-03-26,3,0 days 00:18:49.000000000,,0 days 00:19:08.000000000,,0 days 00:00:19.000000000,
20032004,162,CAR,2003-11-02,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20032004,532,ATL,2003-12-28,3,0 days 00:18:33.000000000,,0 days 00:19:17.000000000,,0 days 00:00:44.000000000,
20032004,82,N.J,2003-10-22,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20032004,973,PHX,2004-02-29,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20032004,420,MIN,2003-12-11,3,0 days 00:19:08.000000000,,,,,0 days 00:00:52.000000000
20032004,1045,DAL,2004-03-11,3,0 days 00:18:34.000000000,0 days 00:19:25.000000000,,0 days 00:00:51.000000000,,
20032004,565,NYI,2004-01-01,3,0 days 00:19:22.000000000,,,,,0 days 00:00:38.000000000
20032004,135,TOR,2003-10-30,3,0 days 00:19:06.000000000,,0 days 00:19:33.000000000,,0 days 00:00:27.000000000,
20032004,135,TOR,2003-10-30,3,0 days 00:19:43.000000000,,,,,0 days 00:00:17.000000000
20032004,1100,BOS,2004-03-18,3,0 days 00:18:32.000000000,,,,,0 days 00:01:28.000000000
20032004,836,DAL,2004-02-11,3,0 days 00:19:09.000000000,0 days 00:19:53.000000000,,0 days 00:00:44.000000000,,
20032004,1229,CGY,2004-04-04,3,0 days 00:19:05.000000000,,,,,0 days 00:00:55.000000000
20032004,359,N.J,2003-12-02,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20032004,709,FLA,2004-01-21,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20032004,908,CGY,2004-02-21,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20032004,1194,FLA,2004-03-31,3,0 days 00:17:41.000000000,,,,,0 days 00:02:19.000000000
20032004,322,ATL,2003-11-27,3,0 days 00:18:17.000000000,0 days 00:18:34.000000000,,0 days 00:00:17.000000000,,
20032004,322,ATL,2003-11-27,3,0 days 00:18:39.000000000,,0 days 00:19:00.000000000,,0 days 00:00:21.000000000,
20032004,322,ATL,2003-11-27,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20032004,288,WSH,2003-11-22,3,0 days 00:18:52.000000000,0 days 00:19:00.000000000,,0 days 00:00:08.000000000,,
20032004,772,NYR,2004-01-30,3,0 days 00:19:05.000000000,,0 days 00:19:23.000000000,,0 days 00:00:18.000000000,
20032004,637,EDM,2004-01-11,3,0 days 00:19:39.000000000,,,,,0 days 00:00:21.000000000
20032004,41,DAL,2003-10-15,3,0 days 00:19:05.000000000,,0 days 00:19:56.000000000,,0 days 00:00:51.000000000,
20032004,1069,VAN,2004-03-13,3,0 days 00:18:56.000000000,,,,,0 days 00:01:04.000000000
20032004,725,WSH,2004-01-23,3,0 days 00:18:41.000000000,,,,,0 days 00:01:19.000000000
20032004,1205,PHI,2004-04-02,3,0 days 00:18:25.000000000,,,,,0 days 00:01:35.000000000
20032004,230,FLA,2003-11-13,3,0 days 00:17:46.000000000,,,,,0 days 00:02:14.000000000
20032004,1090,NSH,2004-03-16,3,0 days 00:19:23.000000000,0 days 00:19:38.000000000,,0 days 00:00:15.000000000,,
20032004,733,CHI,2004-01-24,3,0 days 00:19:07.000000000,0 days 00:19:19.000000000,,0 days 00:00:12.000000000,,
20032004,733,CHI,2004-01-24,3,0 days 00:19:35.000000000,,,,,0 days 00:00:25.000000000
20032004,226,MTL,2003-11-13,3,0 days 00:18:56.000000000,,0 days 00:19:19.000000000,,0 days 00:00:23.000000000,
20032004,158,CBJ,2003-11-01,3,0 days 00:17:21.000000000,,0 days 00:17:41.000000000,,0 days 00:00:20.000000000,
20032004,1182,ATL,2004-03-29,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20032004,764,CBJ,2004-01-29,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20032004,334,FLA,2003-11-28,3,0 days 00:19:08.000000000,,,,,0 days 00:00:52.000000000
20032004,271,NSH,2003-11-19,3,0 days 00:18:26.000000000,,,,,0 days 00:01:34.000000000
20032004,206,CGY,2003-11-09,3,0 days 00:19:06.000000000,,,,,0 days 00:00:54.000000000
20032004,656,S.J,2004-01-13,3,0 days 00:17:08.000000000,,,,,0 days 00:02:52.000000000
20032004,343,CBJ,2003-11-29,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20032004,713,ANA,2004-01-21,3,0 days 00:18:48.000000000,0 days 00:19:00.000000000,,0 days 00:00:12.000000000,,
20032004,98,FLA,2003-10-24,3,0 days 00:19:41.000000000,,,,,0 days 00:00:19.000000000
20032004,590,MIN,2004-01-04,3,0 days 00:19:00.000000000,,0 days 00:19:15.000000000,,0 days 00:00:15.000000000,
20032004,986,OTT,2004-03-03,3,0 days 00:18:46.000000000,,,,,0 days 00:01:14.000000000
20032004,77,MIN,2003-10-21,3,0 days 00:19:39.000000000,,,,,0 days 00:00:21.000000000
20032004,314,NYI,2003-11-26,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20032004,197,OTT,2003-11-08,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20032004,178,NSH,2003-11-05,3,0 days 00:17:49.000000000,0 days 00:19:26.000000000,,0 days 00:01:37.000000000,,
20032004,528,COL,2003-12-27,3,0 days 00:18:35.000000000,0 days 00:18:43.000000000,,0 days 00:00:08.000000000,,
20032004,247,PIT,2003-11-15,3,0 days 00:19:22.000000000,,,,,0 days 00:00:38.000000000
20032004,617,ATL,2004-01-08,3,0 days 00:18:54.000000000,,,,,0 days 00:01:06.000000000
20032004,302,VAN,2003-11-24,3,0 days 00:19:35.000000000,,,,,0 days 00:00:25.000000000
20032004,752,PIT,2004-01-27,3,0 days 00:16:30.000000000,,0 days 00:16:40.000000000,,0 days 00:00:10.000000000,
20032004,928,CBJ,2004-02-23,3,0 days 00:18:41.000000000,,,,,0 days 00:01:19.000000000
20032004,181,NYR,2003-11-06,3,0 days 00:18:53.000000000,,0 days 00:19:11.000000000,,0 days 00:00:18.000000000,
20032004,494,CAR,2003-12-22,3,0 days 00:18:34.000000000,,,,,0 days 00:01:26.000000000
20032004,210,NYR,2003-11-10,3,0 days 00:19:25.000000000,,,,,0 days 00:00:35.000000000
20032004,705,CGY,2004-01-20,3,0 days 00:17:59.000000000,,0 days 00:19:09.000000000,,0 days 00:01:10.000000000,
20032004,1049,CHI,2004-03-11,3,0 days 00:19:08.000000000,,0 days 00:19:59.000000000,,0 days 00:00:51.000000000,
20032004,586,L.A,2004-01-03,3,0 days 00:18:54.000000000,0 days 00:19:38.000000000,,0 days 00:00:44.000000000,,
20032004,990,CHI,2004-03-03,3,0 days 00:19:23.000000000,,0 days 00:19:46.000000000,,0 days 00:00:23.000000000,
20032004,139,PHI,2003-10-30,3,0 days 00:19:14.000000000,,,,,0 days 00:00:46.000000000
20032004,569,CAR,2004-01-02,3,0 days 00:18:39.000000000,,,,,0 days 00:01:21.000000000
20032004,284,L.A,2003-11-21,3,0 days 00:18:49.000000000,,0 days 00:19:49.000000000,,0 days 00:01:00.000000000,
20032004,1177,NYI,2004-03-28,3,0 days 00:19:36.000000000,,,,,0 days 00:00:24.000000000
20032004,142,CHI,2003-10-30,3,0 days 00:19:08.000000000,,,,,0 days 00:00:52.000000000
20032004,1198,ANA,2004-03-31,3,0 days 00:19:39.000000000,,0 days 00:19:39.000000000,,0 days 00:00:00.000000000,
20032004,457,EDM,2003-12-16,3,0 days 00:18:38.000000000,,0 days 00:19:33.000000000,,0 days 00:00:55.000000000,
20032004,904,CBJ,2004-02-20,3,0 days 00:19:45.000000000,,,,,0 days 00:00:15.000000000
20032004,683,COL,2004-01-17,3,0 days 00:19:07.000000000,,,,,0 days 00:00:53.000000000
20032004,379,PHX,2003-12-05,3,0 days 00:19:26.000000000,,,,,0 days 00:00:34.000000000
20032004,729,BOS,2004-01-24,3,0 days 00:18:27.000000000,0 days 00:18:44.000000000,,0 days 00:00:17.000000000,,
20032004,729,BOS,2004-01-24,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20032004,1209,BUF,2004-04-02,3,0 days 00:19:02.000000000,,0 days 00:19:42.000000000,,0 days 00:00:40.000000000,
20032004,396,NYR,2003-12-07,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20032004,1120,FLA,2004-03-20,3,0 days 00:18:47.000000000,,,,,0 days 00:01:13.000000000
20032004,953,CHI,2004-02-27,3,0 days 00:19:34.000000000,,,,,0 days 00:00:26.000000000
20032004,800,T.B,2004-02-03,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20032004,1073,ANA,2004-03-14,3,0 days 00:16:58.000000000,,0 days 00:19:14.000000000,,0 days 00:02:16.000000000,
20032004,416,S.J,2003-12-10,3,0 days 00:19:20.000000000,,,,,0 days 00:00:40.000000000
20032004,338,OTT,2003-11-29,3,0 days 00:19:12.000000000,,,,,0 days 00:00:48.000000000
20032004,292,BUF,2003-11-22,3,0 days 00:19:08.000000000,,,,,0 days 00:00:52.000000000
20032004,504,MTL,2003-12-23,3,0 days 00:19:31.000000000,,,,,0 days 00:00:29.000000000
20032004,154,FLA,2003-11-01,3,0 days 00:17:51.000000000,,,,,0 days 00:02:09.000000000
20032004,857,TOR,2004-02-14,3,0 days 00:18:55.000000000,,0 days 00:19:17.000000000,,0 days 00:00:22.000000000,
20032004,857,TOR,2004-02-14,3,0 days 00:19:43.000000000,,,,,0 days 00:00:17.000000000
